x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s]
29.8480773511208,0.122204657148054,6.93457688421144,0.0289532853235751,0.0644076044909017,-0.0055209343036906
29.860095342838342,0.12235554144269471,6.93824925109134,0.02895158400263773,0.06396566502862183,-0.003506011248248808
29.872125787973264,0.12244089493446796,6.941923297094769,0.029050086735207304,0.06367932536501725,-0.002330946512548523
29.88416271363328,0.12248846057728964,6.945608140910778,0.02921214347706528,0.06348366625611702,-0.0016467553191056605
29.89620262499096,0.12251401336395093,6.949309674174073,0.029417456030269268,0.06334070061957016,-0.001250287751704545
29.90824344828987,0.12252669369334987,6.953031925682328,0.029653437818238208,0.06322814882606183,-0.0010227076870809836
29.920283972441126,0.1225322433087184,6.956777594824739,0.029909114084686196,0.06313301765551292,-0.0008927354972921185
29.932243160148538,0.1209229821033751,6.960543024303903,0.03017127107479392,0.06304849713095048,-0.0008064285949871044
29.944003057378943,0.11856601636267457,6.964321478603458,0.030438953034884555,0.06297066956251775,-0.0007553913720742835
29.955526156238356,0.11620609557134386,6.968111152813014,0.030710796161231783,0.06289666997508338,-0.0007275831265075492
29.96681216964963,0.1138438964307522,6.971912428794007,0.030985262550373503,0.06282470548745542,-0.000713372859465386
29.977859420965345,0.11144837052470317,6.975723999762807,0.0312329478060041,0.06275733300322753,-0.0006407971031377511
29.98866098432108,0.10894462590097269,6.979542771959505,0.03145188954063234,0.06269988232289901,-0.0005189487100465452
29.99921640861234,0.10654317282783113,6.983369793695185,0.03171571227514508,0.06264738703863752,-0.0005300989470948321
30.009531907902282,0.10416767139778219,6.98720887081366,0.032003646269651964,0.06259075087779621,-0.0005971804710256975
30.019608858411168,0.10179382423759609,6.991060990337415,0.03228727889945196,0.06252879123181644,-0.0006387935863058935
30.029447385729977,0.09942009241171339,6.99492576730663,0.032567473821747045,0.06246347690407974,-0.0006655420214645736
30.03904749979658,0.09704591055470527,6.998802935142352,0.032845605106039656,0.06239597690610993,-0.00068325770899439
30.04840915826188,0.09467088171283254,7.002692266215959,0.03312096887073843,0.0623270368661086,-0.0006948300350948598
30.05753227714296,0.09229466976199277,7.006593580791148,0.03339515169794826,0.06225712045454078,-0.0007030429378158555
30.0664167462777,0.08991711997131696,7.010506721480632,0.03366698591164021,0.06218653002377659,-0.0007085051287794207
30.075062440040444,0.08753811979757344,7.0144315451703045,0.033937885011156174,0.06211547267785757,-0.0007124783102203987
30.083469209745722,0.08515741278127248,7.018367978844886,0.03420783349295331,0.06204406166060017,-0.0007156235095528066
30.091636905621588,0.08277521284607967,7.022315934585453,0.03447653926053996,0.06197240195961031,-0.0007175201908019354
30.099565364608598,0.08039105695824787,7.026275322787809,0.03474424248304197,0.06190056775978348,-0.0007191152099531695
30.107254397593007,0.07800487899112854,7.0302460512753635,0.0350106837431912,0.06182859630779859,-0.0007202735855036503
30.114703824345636,0.07561681855692155,7.034227946276137,0.035274475345683697,0.0617565807553648,-0.0007200579873566463
30.12191344728872,0.0732264241370459,7.0382208385923395,0.035537085006610084,0.06168458389695304,-0.0007198736744203657
30.12888302628718,0.0708333757355362,7.042224629734711,0.03579851487398401,0.0616125902125196,-0.0007199552882166713
30.135612311598063,0.0684377804407948,7.046239209931758,0.036058556782541835,0.061540602122314915,-0.0007197545350622514
30.142101070734693,0.06603975089737879,7.050264370317729,0.03631541349839018,0.0614687102242329,-0.000718084299019648
30.148349054444008,0.06363886296836188,7.054299894513859,0.03657072553860037,0.06139698858927509,-0.0007163255310205256
30.154355996609667,0.06123525835720896,7.0583456225874635,0.03682400787595576,0.06132548374790788,-0.0007137604252231928
30.160121666511667,0.05882941626949444,7.062401322421396,0.03707425339038515,0.06125434215884178,-0.0007091296353041447
30.16564579580014,0.056420165713569184,7.066466774334032,0.03732272946785983,0.0611836515826459,-0.000704693414958808
30.170928048058226,0.05400736198651002,7.070541810031225,0.03756929631661144,0.06111340546089171,-0.0007002061488688724
30.175968075355346,0.05159088488708482,7.074626232096463,0.037813530429891225,0.06104362966772319,-0.0006952695494825844
30.18076553032793,0.04917075748073182,7.078719754396895,0.03805408388164644,0.06097442282874143,-0.0006888501786617306
30.185320040877627,0.04674649945580149,7.082822094531525,0.03829239749093992,0.06090586855852942,-0.0006821855852465142
30.189631226963357,0.04431843934189578,7.086932989572947,0.03852743896350408,0.06083806025541431,-0.0006739485271561321
30.19369868385788,0.0418857743038762,7.091052163128854,0.03875999068452895,0.060771090527470074,-0.0006653783427057786
30.197521979358726,0.039448651903622525,7.0951792671828935,0.038987885094268544,0.06070508524641881,-0.0006546845877494223
30.201100652883866,0.037006387313852515,7.099313937929438,0.03921300111078963,0.06064016775616603,-0.0006435805743380709
30.204434194623225,0.03455877448362526,7.103455895686095,0.03943521184700258,0.06057639160860948,-0.0006318218634343792
30.207522085630163,0.03210581867745725,7.107604841019335,0.039654270980557065,0.06051385112525845,-0.0006188457679408435
30.210363781645658,0.029647008424524807,7.111760458122305,0.03987013455034564,0.06045265612995723,-0.0006048778829771439
30.212958709411236,0.027182358571715602,7.115922488856636,0.04008404708009544,0.06039288774386998,-0.0005902664146136417
30.21530627244597,0.024711365440754595,7.120090656183086,0.04029442570950394,0.060334653150287285,-0.0005741717404186233
30.217405840433305,0.02223377030230847,7.124264593518215,0.04050112048333528,0.06027811011141946,-0.0005564022484348048
30.21925674621717,0.01974906218640362,7.128443892063827,0.04070349636472954,0.06022343760142209,-0.0005367242848576738
